,id,val,Node,Channel,Value,is_posted,create_ts,sent_ts,State ,rolling_avg,pred
22004,4498288,1603293926, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.0,Idle,0.12249999999998815,Idle
22005,4498297,1603293927, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.0,Idle,0.11999999999998814,Idle
22006,4498298,1603293927, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.0,Idle,0.10999999999998814,Idle
22007,4498307,1603293928, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.01,Idle,0.10999999999998814,Idle
22008,4498308,1603293928, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.03,Idle,0.11249999999998814,Idle
22009,4498309,1603293928, EC4N0003, A2,0.15,0,2020-10-21 15:25:00,-0.04,Idle,0.12249999999998815,Idle
22010,4498318,1603293929, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.12249999999998815,Idle
22011,4498319,1603293929, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.04,Idle,0.12999999999998815,Idle
22012,4498320,1603293929, EC4N0003, A0,0.1,0,2020-10-21 15:25:00,0.06,Idle,0.12499999999998815,Idle
22013,4498329,1603293930, EC4N0003, A2,0.16,0,2020-10-21 15:25:00,-0.05,Idle,0.12749999999998815,Idle
22014,4498330,1603293930, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.07,Idle,0.12749999999998815,Idle
22015,4498340,1603293931, EC4N0003, A2,0.18,0,2020-10-21 15:25:00,-0.07,Idle,0.13749999999998816,Idle
22016,4498341,1603293931, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.01,Idle,0.13999999999998816,Idle
22017,4498342,1603293931, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.01,Idle,0.12999999999998815,Idle
22018,4498351,1603293932, EC4N0003, A0,0.13,0,2020-10-21 15:25:00,-0.03,Idle,0.13499999999998816,Idle
22019,4498352,1603293932, EC4N0003, A1,0.1,0,2020-10-21 15:25:00,0.04,Idle,0.11499999999998815,Idle
22020,4498353,1603293932, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.01,Idle,0.12249999999998815,Idle
22021,4498363,1603293933, EC4N0003, A1,0.13,0,2020-10-21 15:25:00,0.02,Idle,0.12499999999998815,Idle
22022,4498364,1603293933, EC4N0003, A2,0.15,0,2020-10-21 15:25:00,-0.04,Idle,0.12999999999998815,Idle
22023,4498374,1603293934, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.13249999999998816,Idle
22024,4498375,1603293934, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.03,Idle,0.13249999999998816,Idle
22025,4498376,1603293934, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.12749999999998815,Idle
22026,4498386,1603293935, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.04,Idle,0.12499999999998815,Idle
22027,4498387,1603293935, EC4N0003, A0,0.1,0,2020-10-21 15:25:00,0.01,Idle,0.12249999999998815,Idle
22028,4498388,1603293935, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,-0.01,Idle,0.11499999999998814,Idle
22029,4498397,1603293936, EC4N0003, A0,0.1,0,2020-10-21 15:25:00,0.02,Idle,0.11249999999998814,Idle
22030,4498398,1603293936, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.0,Idle,0.10749999999998813,Idle
22031,4498406,1603293937, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,-0.01,Idle,0.11249999999998814,Idle
22032,4498407,1603293937, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.11249999999998814,Idle
22033,4498408,1603293937, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.02,Idle,0.12249999999998815,Idle
22034,4498418,1603293938, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.02,Idle,0.12249999999998815,Idle
22035,4498419,1603293938, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,0.02,Idle,0.12749999999998815,Idle
22036,4498429,1603293939, EC4N0003, A1,0.16,0,2020-10-21 15:25:00,-0.02,Idle,0.13999999999998816,Idle
22037,4498430,1603293939, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.03,Idle,0.13999999999998816,Idle
22038,4498431,1603293939, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.13749999999998816,Idle
22039,4498441,1603293940, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.03,Idle,0.13749999999998816,Idle
22040,4498442,1603293940, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.01,Idle,0.12499999999998815,Idle
22041,4498443,1603293940, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,-0.01,Idle,0.11999999999998814,Idle
22042,4498452,1603293941, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.0,Idle,0.11999999999998814,Idle
22043,4498453,1603293941, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,-0.01,Idle,0.11249999999998814,Idle
22044,4498462,1603293942, EC4N0003, A0,0.1,0,2020-10-21 15:25:00,0.02,Idle,0.10999999999998814,Idle
22045,4498463,1603293942, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.02,Idle,0.10999999999998814,Idle
22046,4498464,1603293942, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.02,Idle,0.11749999999998814,Idle
22047,4498473,1603293943, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.03,Idle,0.11999999999998814,Idle
22048,4498474,1603293943, EC4N0003, A2,0.15,0,2020-10-21 15:25:00,-0.03,Idle,0.13249999999998816,Idle
22049,4498475,1603293943, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,0.02,Idle,0.13249999999998816,Idle
22050,4498485,1603293944, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.02,Idle,0.13249999999998816,Idle
22051,4498486,1603293944, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,0.02,Idle,0.13249999999998816,Idle
22052,4498496,1603293945, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.03,Idle,0.12999999999998815,Idle
22053,4498497,1603293945, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.0,Idle,0.12749999999998815,Idle
22054,4498498,1603293945, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.11999999999998814,Idle
22055,4498507,1603293946, EC4N0003, A0,0.14,0,2020-10-21 15:25:00,-0.03,Idle,0.12499999999998815,Idle
22056,4498508,1603293946, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.11749999999998814,Idle
22057,4498509,1603293946, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.03,Idle,0.12499999999998815,Idle
22058,4498519,1603293947, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.12499999999998815,Idle
22059,4498520,1603293947, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.02,Idle,0.12499999999998815,Idle
22060,4498530,1603293948, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.02,Idle,0.12749999999998815,Idle
22061,4498531,1603293948, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.02,Idle,0.12749999999998815,Idle
22062,4498532,1603293948, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,0.02,Idle,0.12999999999998815,Idle
22063,4498542,1603293949, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.02,Idle,0.12999999999998815,Idle
22064,4498543,1603293949, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,0.0,Idle,0.12999999999998815,Idle
22065,4498544,1603293949, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,-0.01,Idle,0.12499999999998815,Idle
22066,4498552,1603293950, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.02,Idle,0.12249999999998815,Idle
22067,4498553,1603293950, EC4N0003, A1,0.13,0,2020-10-21 15:25:00,-0.01,Idle,0.11999999999998814,Idle
22068,4498562,1603293951, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,-0.01,Idle,0.11999999999998814,Idle
22069,4498563,1603293951, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.03,Idle,0.11749999999998814,Idle
22070,4498564,1603293951, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,0.0,Idle,0.12499999999998815,Idle
22071,4498574,1603293952, EC4N0003, A1,0.14,0,2020-10-21 15:25:00,0.01,Idle,0.12749999999998815,Idle
22072,4498575,1603293952, EC4N0003, A2,0.15,0,2020-10-21 15:25:00,-0.01,Idle,0.13499999999998816,Idle
22073,4498585,1603293953, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.02,Idle,0.14249999999998816,Idle
22074,4498586,1603293953, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,0.03,Idle,0.13749999999998816,Idle
22075,4498596,1603293954, EC4N0003, A2,0.15,0,2020-10-21 15:25:00,-0.04,Idle,0.13999999999998816,Idle
22076,4498597,1603293954, EC4N0003, A0,0.11,0,2020-10-21 15:25:00,0.01,Idle,0.12999999999998815,Idle
22077,4498598,1603293954, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.0,Idle,0.12499999999998815,Idle
22078,4498607,1603293955, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,-0.01,Idle,0.12499999999998815,Idle
22079,4498608,1603293955, EC4N0003, A1,0.11,0,2020-10-21 15:25:00,0.02,Idle,0.11499999999998814,Idle
22080,4498616,1603293956, EC4N0003, A0,0.13,0,2020-10-21 15:25:00,-0.01,Idle,0.11999999999998814,Idle
22081,4498617,1603293956, EC4N0003, A1,0.12,0,2020-10-21 15:25:00,0.03,Idle,0.11999999999998814,Idle
22082,4498618,1603293956, EC4N0003, A2,0.15,0,2020-10-21 15:25:00,-0.02,Idle,0.12749999999998815,Idle
22083,4498628,1603293957, EC4N0003, A1,0.13,0,2020-10-21 15:25:00,0.01,Idle,0.13249999999998816,Idle
22084,4498629,1603293957, EC4N0003, A2,0.14,0,2020-10-21 15:25:00,-0.02,Idle,0.13499999999998816,Idle
22085,4498630,1603293957, EC4N0003, A0,0.12,0,2020-10-21 15:25:00,0.03,Idle,0.13499999999998816,Idle
22086,4498639,1603293958, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.13499999999998816,Idle
22087,4498640,1603293958, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.12999999999998815,Idle
22088,4498649,1603293959, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.13249999999998816,Idle
22089,4498650,1603293959, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.13249999999998816,Idle
22090,4498651,1603293959, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.12249999999998815,Idle
22091,4498660,1603293960, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.12249999999998815,Idle
22092,4498661,1603293960, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.11249999999998814,Idle
22093,4498662,1603293960, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.11999999999998814,Idle
22094,4498672,1603293961, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.02,Idle,0.12249999999998815,Idle
22095,4498673,1603293961, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.01,Idle,0.12999999999998815,Idle
22096,4498683,1603293962, EC4N0003, A1,0.13,0,2020-10-21 15:26:00,0.01,Idle,0.13499999999998816,Idle
22097,4498684,1603293962, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.01,Idle,0.13249999999998816,Idle
22098,4498685,1603293962, EC4N0003, A0,0.13,0,2020-10-21 15:26:00,0.01,Idle,0.13499999999998816,Idle
22099,4498695,1603293963, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.01,Idle,0.13499999999998816,Idle
22100,4498696,1603293963, EC4N0003, A0,0.13,0,2020-10-21 15:26:00,-0.02,Idle,0.13499999999998816,Idle
22101,4498697,1603293963, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,-0.01,Idle,0.12749999999998815,Idle
22102,4498707,1603293964, EC4N0003, A0,0.1,0,2020-10-21 15:26:00,0.02,Idle,0.11999999999998814,Idle
22103,4498708,1603293964, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.11499999999998814,Idle
22104,4498716,1603293965, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.10999999999998814,Idle
22105,4498717,1603293965, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.03,Idle,0.10999999999998814,Idle
22106,4498718,1603293965, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.03,Idle,0.11999999999998814,Idle
22107,4498727,1603293966, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.03,Idle,0.11749999999998814,Idle
22108,4498728,1603293966, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,0.0,Idle,0.12499999999998815,Idle
22109,4498738,1603293967, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.02,Idle,0.13249999999998816,Idle
22110,4498739,1603293967, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.03,Idle,0.12749999999998815,Idle
22111,4498749,1603293968, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.13749999999998816,Idle
22112,4498750,1603293968, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.12999999999998815,Idle
22113,4498751,1603293968, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.12249999999998815,Idle
22114,4498760,1603293969, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.01,Idle,0.11999999999998814,Idle
22115,4498761,1603293969, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.01,Idle,0.11249999999998814,Idle
22116,4498770,1603293970, EC4N0003, A0,0.13,0,2020-10-21 15:26:00,-0.02,Idle,0.11749999999998814,Idle
22117,4498771,1603293970, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.03,Idle,0.11749999999998814,Idle
22118,4498772,1603293970, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.01,Idle,0.12499999999998815,Idle
22119,4498782,1603293971, EC4N0003, A1,0.13,0,2020-10-21 15:26:00,0.03,Idle,0.12749999999998815,Idle
22120,4498783,1603293971, EC4N0003, A2,0.16,0,2020-10-21 15:26:00,-0.04,Idle,0.13499999999998816,Idle
22121,4498784,1603293971, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.02,Idle,0.13749999999998816,Idle
22122,4498794,1603293972, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.01,Idle,0.13749999999998816,Idle
22123,4498795,1603293972, EC4N0003, A0,0.13,0,2020-10-21 15:26:00,-0.02,Idle,0.13749999999998816,Idle
22124,4498796,1603293972, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.12499999999998815,Idle
22125,4498806,1603293973, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.01,Idle,0.12249999999998815,Idle
22126,4498807,1603293973, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.01,Idle,0.11749999999998814,Idle
22127,4498816,1603293974, EC4N0003, A0,0.13,0,2020-10-21 15:26:00,-0.02,Idle,0.11749999999998814,Idle
22128,4498817,1603293974, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.03,Idle,0.11749999999998814,Idle
22129,4498818,1603293974, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.04,Idle,0.12499999999998815,Idle
22130,4498828,1603293975, EC4N0003, A1,0.1,0,2020-10-21 15:26:00,0.03,Idle,0.11999999999998814,Idle
22131,4498829,1603293975, EC4N0003, A2,0.13,0,2020-10-21 15:26:00,-0.01,Idle,0.11999999999998814,Idle
22132,4498830,1603293975, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.02,Idle,0.12249999999998815,Idle
22133,4498839,1603293976, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.03,Idle,0.12249999999998815,Idle
22134,4498840,1603293976, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.03,Idle,0.12499999999998815,Idle
22135,4498849,1603293977, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.03,Idle,0.12749999999998815,Idle
22136,4498850,1603293977, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.12499999999998815,Idle
22137,4498851,1603293977, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,-0.01,Idle,0.11749999999998814,Idle
22138,4498861,1603293978, EC4N0003, A0,0.1,0,2020-10-21 15:26:00,0.01,Idle,0.11499999999998814,Idle
22139,4498862,1603293978, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.10749999999998813,Idle
22140,4498863,1603293978, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.11749999999998814,Idle
22141,4498873,1603293979, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.03,Idle,0.11999999999998814,Idle
22142,4498874,1603293979, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.13249999999998816,Idle
22143,4498883,1603293980, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.02,Idle,0.13249999999998816,Idle
22144,4498884,1603293980, EC4N0003, A2,0.13,0,2020-10-21 15:26:00,0.02,Idle,0.12749999999998815,Idle
22145,4498885,1603293980, EC4N0003, A0,0.15,0,2020-10-21 15:26:00,0.0,Idle,0.13499999999998816,Idle
22146,4498895,1603293982, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.13499999999998816,Idle
22147,4498896,1603293982, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.0,Idle,0.13749999999998816,Idle
22148,4498906,1603293983, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.0,Idle,0.13499999999998816,Idle
22149,4498907,1603293983, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.0,Idle,0.12749999999998815,Idle
22150,4498917,1603293984, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.11999999999998814,Idle
22151,4498918,1603293984, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.11749999999998814,Idle
22152,4498919,1603293984, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.12499999999998815,Idle
22153,4498928,1603293985, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.03,Idle,0.12249999999998815,Idle
22154,4498929,1603293985, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,0.01,Idle,0.12749999999998815,Idle
22155,4498938,1603293986, EC4N0003, A1,0.15,0,2020-10-21 15:26:00,0.0,Idle,0.13749999999998816,Idle
22156,4498939,1603293986, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.13749999999998816,Idle
22157,4498940,1603293986, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.02,Idle,0.13999999999998816,Idle
22158,4498950,1603293987, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.02,Idle,0.13999999999998816,Idle
22159,4498951,1603293987, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.13249999999998816,Idle
22160,4498952,1603293987, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,-0.01,Idle,0.12249999999998815,Idle
22161,4498962,1603293988, EC4N0003, A0,0.1,0,2020-10-21 15:26:00,0.02,Idle,0.11749999999998814,Idle
22162,4498963,1603293988, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.11249999999998814,Idle
22163,4498973,1603293989, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.01,Idle,0.10999999999998814,Idle
22164,4498974,1603293989, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.03,Idle,0.11249999999998814,Idle
22165,4498975,1603293989, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.12499999999998815,Idle
22166,4498984,1603293990, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.12249999999998815,Idle
22167,4498985,1603293990, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.13249999999998816,Idle
22168,4498986,1603293990, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.12999999999998815,Idle
22169,4498994,1603293991, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.12999999999998815,Idle
22170,4498995,1603293991, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.12999999999998815,Idle
22171,4499004,1603293992, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.12999999999998815,Idle
22172,4499005,1603293992, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.01,Idle,0.12999999999998815,Idle
22173,4499006,1603293992, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.12249999999998815,Idle
22174,4499016,1603293993, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.12249999999998815,Idle
22175,4499017,1603293993, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.03,Idle,0.11249999999998814,Idle
22176,4499018,1603293993, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.03,Idle,0.11999999999998814,Idle
22177,4499028,1603293994, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.11749999999998814,Idle
22178,4499029,1603293994, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.12749999999998815,Idle
22179,4499038,1603293995, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.02,Idle,0.12999999999998815,Idle
22180,4499039,1603293995, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.04,Idle,0.12999999999998815,Idle
22181,4499040,1603293995, EC4N0003, A0,0.1,0,2020-10-21 15:26:00,0.04,Idle,0.12749999999998815,Idle
22182,4499050,1603293996, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.04,Idle,0.12499999999998815,Idle
22183,4499051,1603293996, EC4N0003, A0,0.1,0,2020-10-21 15:26:00,0.07,Idle,0.11999999999998814,Idle
22184,4499061,1603293997, EC4N0003, A2,0.17,0,2020-10-21 15:26:00,-0.04,Idle,0.12749999999998815,Idle
22185,4499062,1603293997, EC4N0003, A0,0.13,0,2020-10-21 15:26:00,-0.02,Idle,0.13499999999998816,Idle
22186,4499063,1603293997, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.01,Idle,0.12749999999998815,Idle
22187,4499073,1603293998, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.13249999999998816,Idle
22188,4499074,1603293998, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.11749999999998814,Idle
22189,4499075,1603293998, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.12249999999998815,Idle
22190,4499084,1603293999, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.03,Idle,0.12249999999998815,Idle
22191,4499085,1603293999, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,0.0,Idle,0.12749999999998815,Idle
22192,4499093,1603294000, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.03,Idle,0.13499999999998816,Idle
22193,4499094,1603294000, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.12499999999998815,Idle
22194,4499104,1603294001, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.13499999999998816,Idle
22195,4499105,1603294001, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.12999999999998815,Idle
22196,4499106,1603294001, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.01,Idle,0.12249999999998815,Idle
22197,4499116,1603294002, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.02,Idle,0.12499999999998815,Idle
22198,4499117,1603294002, EC4N0003, A1,0.14,0,2020-10-21 15:26:00,0.0,Idle,0.12249999999998815,Idle
22199,4499118,1603294002, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.02,Idle,0.12749999999998815,Idle
22200,4499128,1603294003, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.02,Idle,0.12999999999998815,Idle
22201,4499129,1603294003, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.02,Idle,0.13499999999998816,Idle
22202,4499138,1603294004, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.04,Idle,0.12999999999998815,Idle
22203,4499139,1603294004, EC4N0003, A2,0.16,0,2020-10-21 15:26:00,-0.06,Idle,0.13499999999998816,Idle
22204,4499140,1603294004, EC4N0003, A0,0.1,0,2020-10-21 15:26:00,0.04,Idle,0.12999999999998815,Idle
22205,4499150,1603294005, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.02,Idle,0.12999999999998815,Idle
22206,4499151,1603294005, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.08,Idle,0.12999999999998815,Idle
22207,4499159,1603294006, EC4N0003, A2,0.2,0,2020-10-21 15:26:00,-0.09,Idle,0.13999999999998816,Idle
22208,4499160,1603294006, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.14249999999998816,Idle
22209,4499161,1603294006, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.0,Idle,0.13499999999998816,Idle
22210,4499170,1603294007, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.01,Idle,0.13249999999998816,Idle
22211,4499171,1603294007, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.03,Idle,0.11249999999998815,Idle
22212,4499172,1603294007, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.04,Idle,0.12249999999998815,Idle
22213,4499182,1603294008, EC4N0003, A1,0.11,0,2020-10-21 15:26:00,0.04,Idle,0.12249999999998815,Idle
22214,4499183,1603294008, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,0.0,Idle,0.13249999999998816,Idle
22215,4499192,1603294009, EC4N0003, A1,0.15,0,2020-10-21 15:26:00,-0.01,Idle,0.13999999999998816,Idle
22216,4499193,1603294009, EC4N0003, A2,0.14,0,2020-10-21 15:26:00,-0.02,Idle,0.13749999999998816,Idle
22217,4499194,1603294009, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.03,Idle,0.13999999999998816,Idle
22218,4499204,1603294010, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.13999999999998816,Idle
22219,4499205,1603294010, EC4N0003, A0,0.12,0,2020-10-21 15:26:00,0.0,Idle,0.13249999999998816,Idle
22220,4499206,1603294010, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,-0.01,Idle,0.12749999999998815,Idle
22221,4499216,1603294011, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,-0.01,Idle,0.12499999999998815,Idle
22222,4499217,1603294011, EC4N0003, A1,0.1,0,2020-10-21 15:26:00,0.01,Idle,0.11249999999998814,Idle
22223,4499227,1603294012, EC4N0003, A0,0.11,0,2020-10-21 15:26:00,0.01,Idle,0.10999999999998814,Idle
22224,4499228,1603294012, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.03,Idle,0.10999999999998814,Idle
22225,4499229,1603294012, EC4N0003, A2,0.15,0,2020-10-21 15:26:00,-0.03,Idle,0.11999999999998814,Idle
22226,4499238,1603294013, EC4N0003, A1,0.12,0,2020-10-21 15:26:00,0.03,Idle,0.12499999999998815,Idle
